('frequent itemsets for pass=', 1, ['a', 'b', 'c', 'd', 'e', 'f', 'g'])
('ele', ('a', 'd'), 'hashkey=', 0, 'hashCount=', 1)
('ele', ('f', 'k', 'l'), 'hashkey=', 0, 'hashCount=', 6)
('ele', ('i', 'j', 'k'), 'hashkey=', 1, 'hashCount=', 8)
('ele', ('i', 'j', 'l'), 'hashkey=', 2, 'hashCount=', 9)
('ele', ('i', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 9)
('ele', ('j', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 6)
('ele', ('b', 'c', 'd'), 'hashkey=', 0, 'hashCount=', 7)
('ele', ('b', 'c', 'e'), 'hashkey=', 1, 'hashCount=', 9)
('ele', ('b', 'c', 'f'), 'hashkey=', 2, 'hashCount=', 10)
('ele', ('b', 'c', 'g'), 'hashkey=', 3, 'hashCount=', 10)
('ele', ('b', 'c', 'i'), 'hashkey=', 5, 'hashCount=', 6)
('ele', ('b', 'c', 'j'), 'hashkey=', 6, 'hashCount=', 8)
('ele', ('b', 'c', 'k'), 'hashkey=', 7, 'hashCount=', 9)
('ele', ('b', 'c', 'l'), 'hashkey=', 8, 'hashCount=', 8)
('ele', ('b', 'd', 'e'), 'hashkey=', 2, 'hashCount=', 11)
('ele', ('b', 'd', 'f'), 'hashkey=', 3, 'hashCount=', 11)
('ele', ('b', 'd', 'g'), 'hashkey=', 4, 'hashCount=', 7)
('ele', ('b', 'd', 'i'), 'hashkey=', 6, 'hashCount=', 9)
('ele', ('b', 'd', 'j'), 'hashkey=', 7, 'hashCount=', 10)
('ele', ('b', 'd', 'k'), 'hashkey=', 8, 'hashCount=', 9)
('ele', ('b', 'd', 'l'), 'hashkey=', 9, 'hashCount=', 9)
('ele', ('b', 'e', 'f'), 'hashkey=', 4, 'hashCount=', 8)
('ele', ('b', 'e', 'g'), 'hashkey=', 5, 'hashCount=', 7)
('ele', ('b', 'e', 'i'), 'hashkey=', 7, 'hashCount=', 11)
('ele', ('b', 'e', 'j'), 'hashkey=', 8, 'hashCount=', 10)
('ele', ('b', 'e', 'k'), 'hashkey=', 9, 'hashCount=', 10)
('ele', ('b', 'e', 'l'), 'hashkey=', 10, 'hashCount=', 6)
('ele', ('b', 'f', 'g'), 'hashkey=', 6, 'hashCount=', 10)
('ele', ('b', 'f', 'i'), 'hashkey=', 8, 'hashCount=', 11)
('ele', ('b', 'f', 'j'), 'hashkey=', 9, 'hashCount=', 11)
('ele', ('b', 'f', 'k'), 'hashkey=', 10, 'hashCount=', 7)
('ele', ('b', 'f', 'l'), 'hashkey=', 11, 'hashCount=', 5)
('ele', ('b', 'g', 'i'), 'hashkey=', 9, 'hashCount=', 12)
('ele', ('b', 'g', 'j'), 'hashkey=', 10, 'hashCount=', 8)
('ele', ('b', 'g', 'k'), 'hashkey=', 11, 'hashCount=', 6)
('ele', ('b', 'g', 'l'), 'hashkey=', 12, 'hashCount=', 6)
('ele', ('b', 'i', 'j'), 'hashkey=', 12, 'hashCount=', 7)
('ele', ('b', 'i', 'k'), 'hashkey=', 13, 'hashCount=', 5)
('ele', ('b', 'i', 'l'), 'hashkey=', 14, 'hashCount=', 5)
('ele', ('b', 'j', 'k'), 'hashkey=', 14, 'hashCount=', 6)
('ele', ('b', 'j', 'l'), 'hashkey=', 15, 'hashCount=', 4)
('ele', ('b', 'k', 'l'), 'hashkey=', 16, 'hashCount=', 6)
('ele', ('c', 'd', 'e'), 'hashkey=', 3, 'hashCount=', 12)
('ele', ('c', 'd', 'f'), 'hashkey=', 4, 'hashCount=', 9)
('ele', ('c', 'd', 'g'), 'hashkey=', 5, 'hashCount=', 8)
('ele', ('c', 'd', 'i'), 'hashkey=', 7, 'hashCount=', 12)
('ele', ('c', 'd', 'j'), 'hashkey=', 8, 'hashCount=', 12)
('ele', ('c', 'd', 'k'), 'hashkey=', 9, 'hashCount=', 13)
('ele', ('c', 'd', 'l'), 'hashkey=', 10, 'hashCount=', 9)
('ele', ('c', 'e', 'f'), 'hashkey=', 5, 'hashCount=', 9)
('ele', ('c', 'e', 'g'), 'hashkey=', 6, 'hashCount=', 11)
('ele', ('c', 'e', 'i'), 'hashkey=', 8, 'hashCount=', 13)
('ele', ('c', 'e', 'j'), 'hashkey=', 9, 'hashCount=', 14)
('ele', ('c', 'e', 'k'), 'hashkey=', 10, 'hashCount=', 10)
('ele', ('c', 'e', 'l'), 'hashkey=', 11, 'hashCount=', 7)
('ele', ('c', 'f', 'g'), 'hashkey=', 7, 'hashCount=', 13)
('ele', ('c', 'f', 'i'), 'hashkey=', 9, 'hashCount=', 15)
('ele', ('c', 'f', 'j'), 'hashkey=', 10, 'hashCount=', 11)
('ele', ('c', 'f', 'k'), 'hashkey=', 11, 'hashCount=', 8)
('ele', ('c', 'f', 'l'), 'hashkey=', 12, 'hashCount=', 8)
('ele', ('c', 'g', 'i'), 'hashkey=', 10, 'hashCount=', 12)
('ele', ('c', 'g', 'j'), 'hashkey=', 11, 'hashCount=', 9)
('ele', ('c', 'g', 'k'), 'hashkey=', 12, 'hashCount=', 9)
('ele', ('c', 'g', 'l'), 'hashkey=', 13, 'hashCount=', 6)
('ele', ('c', 'i', 'j'), 'hashkey=', 13, 'hashCount=', 7)
('ele', ('c', 'i', 'k'), 'hashkey=', 14, 'hashCount=', 7)
('ele', ('c', 'i', 'l'), 'hashkey=', 15, 'hashCount=', 5)
('ele', ('c', 'j', 'k'), 'hashkey=', 15, 'hashCount=', 6)
('ele', ('c', 'j', 'l'), 'hashkey=', 16, 'hashCount=', 7)
('ele', ('c', 'k', 'l'), 'hashkey=', 17, 'hashCount=', 9)
('ele', ('d', 'e', 'f'), 'hashkey=', 6, 'hashCount=', 12)
('ele', ('d', 'e', 'g'), 'hashkey=', 7, 'hashCount=', 14)
('ele', ('d', 'e', 'i'), 'hashkey=', 9, 'hashCount=', 16)
('ele', ('d', 'e', 'j'), 'hashkey=', 10, 'hashCount=', 13)
('ele', ('d', 'e', 'k'), 'hashkey=', 11, 'hashCount=', 10)
('ele', ('d', 'e', 'l'), 'hashkey=', 12, 'hashCount=', 10)
('ele', ('d', 'f', 'g'), 'hashkey=', 8, 'hashCount=', 14)
('ele', ('d', 'f', 'i'), 'hashkey=', 10, 'hashCount=', 14)
('ele', ('d', 'f', 'j'), 'hashkey=', 11, 'hashCount=', 11)
('ele', ('d', 'f', 'k'), 'hashkey=', 12, 'hashCount=', 11)
('ele', ('d', 'f', 'l'), 'hashkey=', 13, 'hashCount=', 8)
('ele', ('d', 'g', 'i'), 'hashkey=', 11, 'hashCount=', 12)
('ele', ('d', 'g', 'j'), 'hashkey=', 12, 'hashCount=', 12)
('ele', ('d', 'g', 'k'), 'hashkey=', 13, 'hashCount=', 9)
('ele', ('d', 'g', 'l'), 'hashkey=', 14, 'hashCount=', 8)
('ele', ('d', 'i', 'j'), 'hashkey=', 14, 'hashCount=', 9)
('ele', ('d', 'i', 'k'), 'hashkey=', 15, 'hashCount=', 7)
('ele', ('d', 'i', 'l'), 'hashkey=', 16, 'hashCount=', 8)
('ele', ('d', 'j', 'k'), 'hashkey=', 16, 'hashCount=', 9)
('ele', ('d', 'j', 'l'), 'hashkey=', 17, 'hashCount=', 10)
('ele', ('d', 'k', 'l'), 'hashkey=', 18, 'hashCount=', 5)
('ele', ('e', 'f', 'g'), 'hashkey=', 9, 'hashCount=', 17)
('ele', ('e', 'f', 'i'), 'hashkey=', 11, 'hashCount=', 13)
('ele', ('e', 'f', 'j'), 'hashkey=', 12, 'hashCount=', 13)
('ele', ('e', 'f', 'k'), 'hashkey=', 13, 'hashCount=', 10)
('ele', ('e', 'f', 'l'), 'hashkey=', 14, 'hashCount=', 10)
('ele', ('e', 'g', 'i'), 'hashkey=', 12, 'hashCount=', 14)
('ele', ('e', 'g', 'j'), 'hashkey=', 13, 'hashCount=', 11)
('ele', ('e', 'g', 'k'), 'hashkey=', 14, 'hashCount=', 11)
('ele', ('e', 'g', 'l'), 'hashkey=', 15, 'hashCount=', 8)
('ele', ('e', 'i', 'j'), 'hashkey=', 15, 'hashCount=', 9)
('ele', ('e', 'i', 'k'), 'hashkey=', 16, 'hashCount=', 10)
('ele', ('e', 'i', 'l'), 'hashkey=', 17, 'hashCount=', 11)
('ele', ('e', 'j', 'k'), 'hashkey=', 17, 'hashCount=', 12)
('ele', ('e', 'j', 'l'), 'hashkey=', 18, 'hashCount=', 6)
('ele', ('e', 'k', 'l'), 'hashkey=', 19, 'hashCount=', 4)
('ele', ('f', 'g', 'i'), 'hashkey=', 13, 'hashCount=', 12)
('ele', ('f', 'g', 'j'), 'hashkey=', 14, 'hashCount=', 12)
('ele', ('f', 'g', 'k'), 'hashkey=', 15, 'hashCount=', 10)
('ele', ('f', 'g', 'l'), 'hashkey=', 16, 'hashCount=', 11)
('ele', ('f', 'i', 'j'), 'hashkey=', 16, 'hashCount=', 12)
('ele', ('f', 'i', 'k'), 'hashkey=', 17, 'hashCount=', 13)
('ele', ('f', 'i', 'l'), 'hashkey=', 18, 'hashCount=', 7)
('ele', ('f', 'j', 'k'), 'hashkey=', 18, 'hashCount=', 8)
('ele', ('f', 'j', 'l'), 'hashkey=', 19, 'hashCount=', 5)
('ele', ('f', 'k', 'l'), 'hashkey=', 0, 'hashCount=', 8)
('ele', ('g', 'i', 'j'), 'hashkey=', 17, 'hashCount=', 14)
('ele', ('g', 'i', 'k'), 'hashkey=', 18, 'hashCount=', 9)
('ele', ('g', 'i', 'l'), 'hashkey=', 19, 'hashCount=', 6)
('ele', ('g', 'j', 'k'), 'hashkey=', 19, 'hashCount=', 7)
('ele', ('g', 'j', 'l'), 'hashkey=', 0, 'hashCount=', 9)
('ele', ('g', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 10)
('ele', ('i', 'j', 'k'), 'hashkey=', 1, 'hashCount=', 11)
('ele', ('i', 'j', 'l'), 'hashkey=', 2, 'hashCount=', 12)
('ele', ('i', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 13)
('ele', ('j', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 10)
('ele', ('a', 'c', 'e'), 'hashkey=', 0, 'hashCount=', 10)
('ele', ('b', 'c', 'd'), 'hashkey=', 0, 'hashCount=', 11)
('ele', ('b', 'c', 'e'), 'hashkey=', 1, 'hashCount=', 12)
('ele', ('b', 'd', 'e'), 'hashkey=', 2, 'hashCount=', 13)
('ele', ('c', 'd', 'e'), 'hashkey=', 3, 'hashCount=', 14)
('ele', ('a', 'b', 'c'), 'hashkey=', 17, 'hashCount=', 15)
('ele', ('a', 'b', 'f'), 'hashkey=', 0, 'hashCount=', 12)
('hashtable', {0: 12, 1: 12, 2: 13, 3: 14, 4: 10, 5: 9, 6: 12, 7: 14, 8: 14, 9: 17, 10: 14, 11: 13, 12: 14, 13: 12, 14: 12, 15: 10, 16: 12, 17: 15, 18: 9, 19: 7}, 'pass', 3)
('hashtable in bitmap', {0: 12, 1: 12, 2: 13, 3: 14, 4: 10, 5: 9, 6: 12, 7: 14, 8: 14, 9: 17, 10: 14, 11: 13, 12: 14, 13: 12, 14: 12, 15: 10, 16: 12, 17: 15, 18: 9, 19: 7})
0
('bitmap', 1048575)
('line=', ['a', 'd', 'e'])
('line=', ['b', 'd', 'e', 'f'])
('line=', ['a', 'c', 'd', 'e'])
('line=', ['a', 'b', 'c', 'f', 'g', 'i'])
('line=', ['a', 'c', 'e', 'f', 'g'])
('line=', ['a', 'b'])
('line=', ['e', 'f'])
('line=', ['a', 'c', 'e'])
('line=', ['a', 'b', 'c', 'f', 'g', 'h'])
('line=', ['a', 'b', 'c'])
('line=', ['a', 'b'])
('line=', ['a', 'b', 'c'])
('line=', ['b', 'd', 'e', 'f', 'i', 'j', 'k', 'l'])
('line=', ['b', 'c', 'd', 'e', 'f', 'g', 'i', 'j', 'k', 'l'])
('line=', ['a'])
('line=', ['a', 'c', 'e'])
('line=', ['b', 'c', 'd', 'e'])
('line=', ['a', 'c'])
('line=', ['a', 'b', 'c'])
('line=', ['a', 'b', 'f'])
('previousFrequentItemsetsssssssssssssssssssssssss', [('a', 'b'), ('a', 'c'), ('a', 'e'), ('a', 'f'), ('b', 'c'), ('b', 'd'), ('b', 'e'), ('b', 'f'), ('c', 'e'), ('c', 'f'), ('c', 'g'), ('d', 'e'), ('e', 'f'), ('f', 'g')])
('paaaaaas=', 3, 'subset', ('c', 'f', 'g'))
('paaaaaas=', 3, 'subset', ('b', 'd', 'f'))
('paaaaaas=', 3, 'subset', ('c', 'e', 'j'))
('paaaaaas=', 3, 'subset', ('b', 'e', 'l'))
('paaaaaas=', 3, 'subset', ('a', 'f', 'h'))
('paaaaaas=', 3, 'subset', ('b', 'f', 'j'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'g'))
('paaaaaas=', 3, 'subset', ('f', 'g', 'j'))
('paaaaaas=', 3, 'subset', ('a', 'e', 'g'))
('paaaaaas=', 3, 'subset', ('c', 'k', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'f', 'h'))
('paaaaaas=', 3, 'subset', ('b', 'd', 'j'))
('paaaaaas=', 3, 'subset', ('d', 'g', 'l'))
('paaaaaas=', 3, 'subset', ('d', 'f', 'i'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'f'))
('paaaaaas=', 3, 'subset', ('e', 'g', 'j'))
('paaaaaas=', 3, 'subset', ('e', 'f', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'd', 'f'))
('paaaaaas=', 3, 'subset', ('g', 'i', 'k'))
('paaaaaas=', 3, 'subset', ('b', 'k', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'f', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'f', 'g'))
('paaaaaas=', 3, 'subset', ('g', 'k', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'j'))
('paaaaaas=', 3, 'subset', ('d', 'e', 'i'))
('paaaaaas=', 3, 'subset', ('c', 'e', 'f'))
('paaaaaas=', 3, 'subset', ('f', 'i', 'l'))
('paaaaaas=', 3, 'subset', ('a', 'c', 'g'))
('paaaaaas=', 3, 'subset', ('c', 'd', 'i'))
('paaaaaas=', 3, 'subset', ('e', 'k', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'd', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'g', 'i'))
('paaaaaas=', 3, 'subset', ('b', 'i', 'l'))
('paaaaaas=', 3, 'subset', ('a', 'c', 'h'))
('paaaaaas=', 3, 'subset', ('c', 'i', 'k'))
('paaaaaas=', 3, 'subset', ('c', 'j', 'k'))
('paaaaaas=', 3, 'subset', ('c', 'g', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'e', 'i'))
('paaaaaas=', 3, 'subset', ('d', 'g', 'i'))
('paaaaaas=', 3, 'subset', ('b', 'd', 'g'))
('paaaaaas=', 3, 'subset', ('e', 'f', 'i'))
('paaaaaas=', 3, 'subset', ('a', 'f', 'g'))
('paaaaaas=', 3, 'subset', ('b', 'f', 'k'))
('paaaaaas=', 3, 'subset', ('d', 'f', 'j'))
('paaaaaas=', 3, 'subset', ('f', 'g', 'i'))
('paaaaaas=', 3, 'subset', ('c', 'f', 'i'))
('paaaaaas=', 3, 'subset', ('c', 'g', 'h'))
('paaaaaas=', 3, 'subset', ('a', 'g', 'i'))
('paaaaaas=', 3, 'subset', ('b', 'e', 'i'))
('paaaaaas=', 3, 'subset', ('i', 'j', 'k'))
('paaaaaas=', 3, 'subset', ('c', 'g', 'k'))
('paaaaaas=', 3, 'subset', ('b', 'd', 'k'))
('paaaaaas=', 3, 'subset', ('e', 'i', 'j'))
('paaaaaas=', 3, 'subset', ('f', 'i', 'k'))
('paaaaaas=', 3, 'subset', ('d', 'e', 'f'))
('paaaaaas=', 3, 'subset', ('g', 'i', 'j'))
('paaaaaas=', 3, 'subset', ('c', 'i', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'e'))
('paaaaaas=', 3, 'subset', ('a', 'b', 'f'))
('paaaaaas=', 3, 'subset', ('e', 'g', 'k'))
('paaaaaas=', 3, 'subset', ('c', 'd', 'e'))
('paaaaaas=', 3, 'subset', ('d', 'e', 'j'))
('paaaaaas=', 3, 'subset', ('a', 'c', 'd'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'i'))
('paaaaaas=', 3, 'subset', ('f', 'k', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'i', 'k'))
('paaaaaas=', 3, 'subset', ('b', 'e', 'f'))
('paaaaaas=', 3, 'subset', ('b', 'f', 'l'))
('paaaaaas=', 3, 'subset', ('d', 'i', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'g', 'j'))
('paaaaaas=', 3, 'subset', ('b', 'f', 'h'))
('paaaaaas=', 3, 'subset', ('a', 'c', 'i'))
('paaaaaas=', 3, 'subset', ('e', 'f', 'j'))
('paaaaaas=', 3, 'subset', ('e', 'j', 'l'))
('paaaaaas=', 3, 'subset', ('d', 'e', 'g'))
('paaaaaas=', 3, 'subset', ('a', 'b', 'c'))
('paaaaaas=', 3, 'subset', ('a', 'g', 'h'))
('paaaaaas=', 3, 'subset', ('d', 'g', 'j'))
('paaaaaas=', 3, 'subset', ('i', 'j', 'l'))
('paaaaaas=', 3, 'subset', ('d', 'f', 'k'))
('paaaaaas=', 3, 'subset', ('f', 'g', 'h'))
('paaaaaas=', 3, 'subset', ('c', 'g', 'i'))
('paaaaaas=', 3, 'subset', ('i', 'k', 'l'))
('paaaaaas=', 3, 'subset', ('a', 'b', 'g'))
('paaaaaas=', 3, 'subset', ('c', 'f', 'j'))
('paaaaaas=', 3, 'subset', ('e', 'i', 'k'))
('paaaaaas=', 3, 'subset', ('b', 'e', 'j'))
('paaaaaas=', 3, 'subset', ('d', 'i', 'j'))
('paaaaaas=', 3, 'subset', ('d', 'f', 'g'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'd'))
('paaaaaas=', 3, 'subset', ('e', 'g', 'l'))
('paaaaaas=', 3, 'subset', ('d', 'e', 'k'))
('paaaaaas=', 3, 'subset', ('b', 'j', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'd', 'l'))
('paaaaaas=', 3, 'subset', ('d', 'k', 'l'))
('paaaaaas=', 3, 'subset', ('a', 'c', 'e'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'h'))
('paaaaaas=', 3, 'subset', ('b', 'e', 'g'))
('paaaaaas=', 3, 'subset', ('c', 'd', 'k'))
('paaaaaas=', 3, 'subset', ('f', 'i', 'j'))
('paaaaaas=', 3, 'subset', ('b', 'g', 'k'))
('paaaaaas=', 3, 'subset', ('b', 'i', 'j'))
('paaaaaas=', 3, 'subset', ('f', 'g', 'k'))
('paaaaaas=', 3, 'subset', ('e', 'f', 'g'))
('paaaaaas=', 3, 'subset', ('j', 'k', 'l'))
('paaaaaas=', 3, 'subset', ('a', 'b', 'h'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'i', 'j'))
('paaaaaas=', 3, 'subset', ('c', 'g', 'j'))
('paaaaaas=', 3, 'subset', ('e', 'f', 'k'))
('paaaaaas=', 3, 'subset', ('a', 'f', 'i'))
('paaaaaas=', 3, 'subset', ('b', 'f', 'i'))
('paaaaaas=', 3, 'subset', ('g', 'j', 'l'))
('paaaaaas=', 3, 'subset', ('d', 'f', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'e', 'l'))
('paaaaaas=', 3, 'subset', ('f', 'g', 'l'))
('paaaaaas=', 3, 'subset', ('a', 'e', 'f'))
('paaaaaas=', 3, 'subset', ('c', 'e', 'k'))
('paaaaaas=', 3, 'subset', ('d', 'g', 'k'))
('paaaaaas=', 3, 'subset', ('f', 'j', 'k'))
('paaaaaas=', 3, 'subset', ('d', 'j', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'd', 'e'))
('paaaaaas=', 3, 'subset', ('d', 'i', 'k'))
('paaaaaas=', 3, 'subset', ('c', 'f', 'k'))
('paaaaaas=', 3, 'subset', ('e', 'g', 'i'))
('paaaaaas=', 3, 'subset', ('g', 'j', 'k'))
('paaaaaas=', 3, 'subset', ('b', 'e', 'k'))
('paaaaaas=', 3, 'subset', ('c', 'd', 'g'))
('paaaaaas=', 3, 'subset', ('b', 'd', 'i'))
('paaaaaas=', 3, 'subset', ('g', 'i', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'j', 'k'))
('paaaaaas=', 3, 'subset', ('b', 'c', 'k'))
('paaaaaas=', 3, 'subset', ('a', 'd', 'e'))
('paaaaaas=', 3, 'subset', ('e', 'i', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'g', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'j', 'l'))
('paaaaaas=', 3, 'subset', ('b', 'g', 'h'))
('paaaaaas=', 3, 'subset', ('a', 'c', 'f'))
('paaaaaas=', 3, 'subset', ('c', 'd', 'j'))
('paaaaaas=', 3, 'subset', ('f', 'j', 'l'))
('paaaaaas=', 3, 'subset', ('c', 'e', 'g'))
('paaaaaas=', 3, 'subset', ('e', 'j', 'k'))
('paaaaaas=', 3, 'subset', ('a', 'b', 'i'))
('paaaaaas=', 3, 'subset', ('d', 'j', 'k'))
('paaaaaas=', 3, 'subset', ('d', 'e', 'l'))
('candidate key', ('c', 'e', 'l'), 'frequency', 1)
('candidate key', ('c', 'f', 'g'), 'frequency', 4)
('candidate key', ('b', 'd', 'f'), 'frequency', 3)
('candidate key', ('c', 'e', 'j'), 'frequency', 1)
('candidate key', ('b', 'e', 'l'), 'frequency', 2)
('candidate key', ('a', 'f', 'h'), 'frequency', 1)
('candidate key', ('b', 'f', 'j'), 'frequency', 2)
('candidate key', ('d', 'i', 'k'), 'frequency', 2)
('candidate key', ('f', 'g', 'j'), 'frequency', 1)
('candidate key', ('a', 'e', 'g'), 'frequency', 1)
('candidate key', ('c', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'f', 'h'), 'frequency', 1)
('candidate key', ('b', 'd', 'j'), 'frequency', 2)
('candidate key', ('d', 'g', 'l'), 'frequency', 1)
('candidate key', ('d', 'f', 'i'), 'frequency', 2)
('candidate key', ('b', 'c', 'f'), 'frequency', 3)
('candidate key', ('e', 'g', 'j'), 'frequency', 1)
('candidate key', ('e', 'f', 'l'), 'frequency', 2)
('candidate key', ('c', 'd', 'f'), 'frequency', 1)
('candidate key', ('g', 'i', 'k'), 'frequency', 1)
('candidate key', ('b', 'k', 'l'), 'frequency', 2)
('candidate key', ('c', 'f', 'l'), 'frequency', 1)
('candidate key', ('b', 'f', 'g'), 'frequency', 3)
('candidate key', ('g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'j'), 'frequency', 1)
('candidate key', ('d', 'e', 'i'), 'frequency', 2)
('candidate key', ('c', 'e', 'f'), 'frequency', 2)
('candidate key', ('f', 'i', 'l'), 'frequency', 2)
('candidate key', ('c', 'i', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'i'), 'frequency', 1)
('candidate key', ('i', 'j', 'k'), 'frequency', 2)
('candidate key', ('b', 'g', 'i'), 'frequency', 2)
('candidate key', ('b', 'i', 'l'), 'frequency', 2)
('candidate key', ('a', 'c', 'h'), 'frequency', 1)
('candidate key', ('a', 'c', 'g'), 'frequency', 3)
('candidate key', ('c', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'g', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'i'), 'frequency', 1)
('candidate key', ('d', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'd', 'g'), 'frequency', 1)
('candidate key', ('e', 'f', 'i'), 'frequency', 2)
('candidate key', ('a', 'f', 'g'), 'frequency', 3)
('candidate key', ('b', 'f', 'k'), 'frequency', 2)
('candidate key', ('d', 'f', 'j'), 'frequency', 2)
('candidate key', ('f', 'g', 'i'), 'frequency', 2)
('candidate key', ('c', 'f', 'i'), 'frequency', 2)
('candidate key', ('c', 'g', 'h'), 'frequency', 1)
('candidate key', ('a', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'e', 'i'), 'frequency', 2)
('candidate key', ('e', 'k', 'l'), 'frequency', 2)
('candidate key', ('c', 'g', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'k'), 'frequency', 2)
('candidate key', ('e', 'i', 'j'), 'frequency', 2)
('candidate key', ('f', 'i', 'k'), 'frequency', 2)
('candidate key', ('d', 'e', 'f'), 'frequency', 3)
('candidate key', ('g', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'i', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e'), 'frequency', 2)
('candidate key', ('a', 'b', 'f'), 'frequency', 3)
('candidate key', ('e', 'g', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'e'), 'frequency', 3)
('candidate key', ('d', 'e', 'j'), 'frequency', 2)
('candidate key', ('a', 'c', 'd'), 'frequency', 1)
('candidate key', ('b', 'c', 'i'), 'frequency', 2)
('candidate key', ('f', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'i', 'k'), 'frequency', 2)
('candidate key', ('b', 'e', 'f'), 'frequency', 3)
('candidate key', ('b', 'f', 'l'), 'frequency', 2)
('candidate key', ('f', 'g', 'h'), 'frequency', 1)
('candidate key', ('b', 'g', 'j'), 'frequency', 1)
('candidate key', ('b', 'f', 'h'), 'frequency', 1)
('candidate key', ('a', 'c', 'i'), 'frequency', 1)
('candidate key', ('e', 'f', 'j'), 'frequency', 2)
('candidate key', ('c', 'd', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'g'), 'frequency', 1)
('candidate key', ('a', 'b', 'c'), 'frequency', 5)
('candidate key', ('a', 'c', 'f'), 'frequency', 3)
('candidate key', ('a', 'g', 'h'), 'frequency', 1)
('candidate key', ('d', 'g', 'j'), 'frequency', 1)
('candidate key', ('i', 'j', 'l'), 'frequency', 2)
('candidate key', ('d', 'f', 'k'), 'frequency', 2)
('candidate key', ('d', 'i', 'l'), 'frequency', 2)
('candidate key', ('c', 'g', 'i'), 'frequency', 2)
('candidate key', ('i', 'k', 'l'), 'frequency', 2)
('candidate key', ('a', 'b', 'g'), 'frequency', 2)
('candidate key', ('c', 'f', 'j'), 'frequency', 1)
('candidate key', ('e', 'i', 'k'), 'frequency', 2)
('candidate key', ('b', 'e', 'j'), 'frequency', 2)
('candidate key', ('d', 'i', 'j'), 'frequency', 2)
('candidate key', ('d', 'f', 'g'), 'frequency', 1)
('candidate key', ('b', 'c', 'd'), 'frequency', 2)
('candidate key', ('e', 'g', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'k'), 'frequency', 2)
('candidate key', ('b', 'j', 'l'), 'frequency', 2)
('candidate key', ('b', 'd', 'l'), 'frequency', 2)
('candidate key', ('d', 'k', 'l'), 'frequency', 2)
('candidate key', ('a', 'c', 'e'), 'frequency', 4)
('candidate key', ('b', 'c', 'h'), 'frequency', 1)
('candidate key', ('b', 'e', 'g'), 'frequency', 1)
('candidate key', ('c', 'd', 'k'), 'frequency', 1)
('candidate key', ('f', 'i', 'j'), 'frequency', 2)
('candidate key', ('b', 'g', 'k'), 'frequency', 1)
('candidate key', ('e', 'j', 'l'), 'frequency', 2)
('candidate key', ('e', 'f', 'g'), 'frequency', 2)
('candidate key', ('a', 'b', 'h'), 'frequency', 1)
('candidate key', ('b', 'c', 'l'), 'frequency', 1)
('candidate key', ('b', 'i', 'j'), 'frequency', 2)
('candidate key', ('a', 'e', 'f'), 'frequency', 1)
('candidate key', ('e', 'f', 'k'), 'frequency', 2)
('candidate key', ('a', 'f', 'i'), 'frequency', 1)
('candidate key', ('b', 'f', 'i'), 'frequency', 3)
('candidate key', ('g', 'j', 'l'), 'frequency', 1)
('candidate key', ('d', 'f', 'l'), 'frequency', 2)
